corp_code,fy,기업명,군,rcept_no,doc_type,kam_seq,kam_title,reason_text,procedure_text,title_source
00370006,2024,(주)아이엠비씨,콘텐츠,20250320001124,연결,1,"8,254백만원과 9,872백만원","핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표 감사에서 가장 유의적인사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. (1) 특수관계자 거래의 발생사실과 표시2024회계연도 중 연결회사의 특수관계자와의 거래에서 발생한 영업수익 및 영업비용은 각각 8,254백만원과 9,872백만원 입니다. 이는 연결회사 전체 영업수익 및 영업비용의 약 20%를 차지하고 있습니다. 우리는 특수관계자와의 유의적인 거래가 재무제표에 미치는 영향에 대하여 관심을 기울였습니다. 따라서 특수관계자와의 거래에 대한 발생사실과 재무제표 표시를 핵심감사사항으로 판단하였습니다. 관련 내용은 재무제표 주석 33에 표시되어 있습니다.당기말 현재 연결회사의 특수관계자 거래의 발생사실과 표시에 대하여 ",우리가 수행한 주요 감사절차는 다음과 같습니다.- 특수관계자로부터의 매출 및 매입거래와 관련하여 경영진이 수행하는 통제활동에 대하여 이해 및 평가를 수행- 표본추출을 통하여 거래단위 증빙을 확인하는 실증테스트를 수행- 중요한 잔액에 대해 채권채무조회 수행- 특수관계자 거래가 회계처리기준에 따라 적합하게 공시되었는지 확인,lookback
00397058,2020,주식회사 엠게임,게임,20210319000589,연결,1,게임서비스 수익 인식,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 게임서비스 수익 인식 연결재무제표에 대한 주석 3에서 설명하는 바와 같이 연결회사는 고객과의 계약에서구별되는 수행의무를 식별하고 의무를 이행한 시점에 수익을 인식합니다. 연결회사의 영업수익에서 게임서비스 수익이 차지하는 비중이 유의적이며, 대부분 연결회사와 게임을 이용하는 고객 간의 거래로 이루어져 있어 연결회사가 고객과 체결한 계약의 복잡성 및 다양성은 제한적이지만 처리하여야 할 거래 건수는 매우 많습니다. 또한, 게임서비스 수익은 연결회사의 주요 성과지표 중 하나이고 게임서비스 수익이 적절하지 않은 기간에 인식되거나 목표 또는 기대치 달성을 위한 부정의 발생 등 고유위험을 불러일으킬 수 있으므로 우리는 게임서비스 수익 인식을 핵심감사사항으로 식별하였습니다. 우리가 게임서비스 수익 인식과 관련하여 수행한 주요 ",감사절차는 다음과 같습니다. - 연결회사의 회계정책 및 수익인식 프로세스에 대한 이해 - 수익인식 프로세스와 관련된 내부통제의 유효성 평가 - 게임서비스 제공 관련 주요 계약사항에 대한 검토 - 매출로 인식된 금액 중 샘플로 선정된 항목에 대한 관련 증빙 확인 및 회계처리에 대한 입증감사 절차 수행 - 미사용 아이템과 관련된 이연수익의 검토,lookback
00397058,2021,주식회사 엠게임,게임,20220318000409,연결,1,게임서비스 수익 인식,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 게임서비스 수익 인식 연결재무제표에 대한 주석 3에서 설명하는 바와 같이 연결회사는 고객과의 계약에서구별되는 수행의무를 식별하고 의무를 이행한 시점에 수익을 인식합니다. 연결회사의 영업수익에서 게임서비스 수익이 차지하는 비중이 유의적이며, 대부분 연결회사와 게임을 이용하는 고객 간의 거래로 이루어져 있어 연결회사가 고객과 체결한 계약의 복잡성 및 다양성은 제한적이지만 처리하여야 할 거래 건수는 매우 많습니다. 또한, 게임서비스 수익은 연결회사의 주요 성과지표 중 하나이고 게임서비스 수익이 적절하지 않은 기간에 인식되거나 목표 또는 기대치 달성을 위한 부정의 발생 등 고유위험을 불러일으킬 수 있으므로 우리는 게임서비스 수익 인식을 핵심감사사항으로 식별하였습니다. 우리가 게임서비스 수익 인식과 관련하여 수행한 주요 ",감사절차는 다음과 같습니다. - 연결회사의 회계정책 및 수익인식 프로세스에 대한 이해 - 수익인식 프로세스와 관련된 내부통제의 유효성 평가 - 게임서비스 제공 관련 주요 계약사항에 대한 검토 - 매출로 인식된 금액 중 샘플로 선정된 항목에 대한 관련 증빙 확인 및 회계처리에 대한 입증감사 절차 수행 - 미사용 아이템과 관련된 이연수익의 검토,lookback
00397191,2020,(주)팬엔터테인먼트,콘텐츠,20210317000983,연결,1,수익의 발생사실,,상기 핵심감사사항과 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다. - 회사의 수익인식 회계정책 및 회계처리의 적절성 검토 - 매출 유형별 내부 통제에 대한 이해와 평가 - 보고기간 중 수익으로 기록된 거래를 표본추출하여 거래 원천 증빙과 비교 대사 - 수익인식에 대응되는 매출채권에 대해 표본추출 방식을 이용한 외부조회 확인,subhead
00397191,2021,(주)팬엔터테인먼트,콘텐츠,20220317001238,별도,1,수익의 발생사실,,상기 핵심감사사항과 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다. - 회사의 수익인식 회계정책 및 회계처리의 적정성 검토 - 매출 유형별 내부 통제에 대한 이해와 평가 - 보고기간 중 수익으로 기록된 거래를 표본추출하여 거래 원천 증빙과 비교 대사 - 수익인식에 대응되는 매출채권에 대해 표본추출 방식을 이용한 외부조회 확인,subhead
00397191,2023,(주)팬엔터테인먼트,콘텐츠,20240320000974,별도,1,복합금융상품의 평가,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인사항들입니다. 해당 사항들은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 복합금융상품의 평가 (1) 핵심감사사항으로 결정한 이유회사는 과거 사모전환사채를 발행, 당기 중 사채의 일부를 상환하였으며, 이후 추가로 사모교환사채를 발행하였습니다. 회사가 발행한 전환사채 및 교환사채는 상환권과 전환권(교환권)이 내재되어 있는 복합금융상품으로 회사는 행사일 및 매 결산시마다 공정가치평가를 수행하고 관련 평가손익을 포괄손익계산서에 당기손익으로 인식하고 있습니다.전환사채 및 교환사채의 공정가치 평가에는 복잡한 가치평가 모델이 사용되며 공정가치에 영향을 미치는 주가변동성, 할인율 등의 주요 가정에 경영진의 판단이 개입되고 관련 평가손익이 재무제표에 미치는 영향이 중요함에 따라 복합금융상품의 평가를 핵심감사사항으로 식별하였습니다.(2) 핵심감사사항이 감사에서 다루어진 방법 상기 핵심감사사항과 관련하여 ","우리가 수행한 주요 감사절차는 다음과 같습니다. - 경영진측 외부전문가의 객관성 및 적격성 평가- 전환사채 및 교환사채 계약서상 명시된 발행금액, 전환(교환)가격 및 전환(교환)주식수의 정확성 확인- 공정가치 평가에 사용된 방법론과 주가변동성, 할인율 등 사용된 가정의 적정성 확인",lookback
00397252,2020,(주)조이시티,게임,20210317000894,연결,1,이연법인세자산의 실현가능성 평가,"연결재무제표에 대한 주석 21에서 기술된 바와 같이, 연결회사는 충분한 가산할 일시적차이가 있 거나 미사용 세무상결손금 등이 사용될 수 있는 충분한 미래 과세 소득이 발생할 것으로 예상되는 부분에 대하여 이연법 인세자산을 인식하고 있습니다. 이연법인세자산의 실현가능성 평가는 예상과세소득 추정에 대해 경영진의 판단을 요구하기 때문에 복잡성을 내포하고 있습니다. 2020년 12월 31일 현재 연결재무상태표에 인식된 이연법인세자산은 5,031백만원입니다. 우리는 예상과세소득의 추정에 사용되는 영업수익 및 영업비용과 같은 주요 변수들의 추정에 경영진의 유의적인 판단이 포함되므로 이연법인세자산의 실현가능성에 관심을 기울였습니다.",이연법인세자산의 실현가능성 평가와 관련하여 우리는 다음을 포함한 주요 감사절차를 수행하였습니다. - 연결회사가 이연법인세 자산성 평가시 적용한 경영계획에 대해 질문 및 검토 수행 - 연결회사가 이연법인세 자산성 평가시 적용한 손익추정자료와 경영진이 승인한 경영계획과의 일치여부 검증 - 연결회사가 제시한 이연법인세자산 데이터의 재계산 검증,subhead
00397252,2021,(주)조이시티,게임,20220321001510,연결,1,이연법인세자산의 실현가능성 평가,"연결재무제표에 대한 주석 23에서 기술된 바와 같이, 연결회사는 충분한 가산할 일시적차이가 있거나 이월세액공제 등이 사용될 수 있는 충분한 미래 과세 소득이 발생할 것으로 예상되는 부분에 대하여 이연법인세자산을 인식하고 있습니다. 이연법인세자산의 실현가능성 평가는 예상과세소득 추정에 대해 경영진의 판단을 요구하기 때문에 복잡성을 내포하고 있습니다. 2021년 12월 31일 현재 연결재무상태표에 인식된 이연법인세자산은 6,315백만원입니다. 우리는 예상과세소득의 추정에 사용되는 영업수익 및 영업비용과 같은 주요 변수들의 추정에 경영진의 유의적인 판단이 포함되므로 이연법인세자산의 실현가능성에 관심을 기울였습니다.","이연법인세자산의 실현가능성 평가와 관련하여 우리는 다음을 포함한 주요 감사절차를 수행하였습니다. - 연결회사가 이연법인세 자산성 평가시 적용한 손익추정자료가 경영진이 승인한 경영계획에 근거하여 작성되었는지 검토 - 과세소득 추정에 사용된 주요 가정이 합리적인지 검토 - 차감할 일시적차이의 예상소멸시기, 이월세액공제의 만기일을 고려한 미래의 과세소득 발생가능성에 대한 검토 - 연결회사가 제시한 이연법인세자산 데이터의 재계산 검토",subhead
00397252,2023,(주)조이시티,게임,20240319000003,연결,1,회사는 충분한 가산할 일시적차이가 있거나 이월세액공제 등이 사용될 수 있는 충분한 미래 과세 소득이 발생할,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어 졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. (핵심감사사항) 이연법인세자산의 실현가능성 평가연결재무제표에 대한 주석 22에서 기술된 바와 같이, 회사는 충분한 가산할 일시적차이가 있거나 이월세액공제 등이 사용될 수 있는 충분한 미래 과세 소득이 발생할 것으로 예상되는 부분에 대하여 이연법인세자산을 인식하고 있습니다. 이연법인세자산의 실현가능성 평가는 예상과세소득 추정에 대해 경영진의 판단을 요구하기 때문에 복잡성을 내포하고 있습니다. 2023년 12월 31일 현재 연결재무상태표에 인식된 이연법인세자산은 4,328백 만원입니다. 우리는 예상과세소득의 추정에 사용되는 영업수익 및 영업비용과 같은 주요 변수들의 추정에 경영진의 유의적인 판단이 포함되므로,이를 핵심감사사항으로 결정하였습니다. 이연법인세자산의 실현가능성 평가와 관련하여 ","우리가 수행한 주요 감사절차는 다음과 같습니다.- 회사가 이연법인세 자산성 평가 시 적용한 손익추정자료가 경영진이 승인한 경영계획에 근거하여 작성되었는지 검토- 과세소득 추정에 사용된 주요 가정이 합리적인지 검토- 차감할 일시적차이의 예상소멸시기, 이월세액공제의 만기일을 고려한 미래의 과세소득 발생가능성에 대한 검토",paren
00397252,2024,(주)조이시티,게임,20250318001172,연결,1,이연법인세자산의 실현가능성 평가,"연결재무제표에 대한 주석 22에서 기술된 바와 같이, 회사는 충분한 가산할 일시적차이가 있거나 이월세액공제 등이 사용될 수 있는 충분한 미래 과세 소득이 발생할 것으로 예상되는 부분에 대하여 이연법인세자산을 인식하고 있습니다. 이연법인세자산의 실현가능성 평가는 예상과세소득 추정에 대해 경영진의 판단을 요구하기 때문에 복잡성을 내포하고 있습니다. 2024년 12월 31일 현재 연결재무상태표에 인식된 이연법인세자산은 4,371 백만원입니다. 우리는 예상과세소득의 추정에 사용되는 영업수익 및 영업비용과 같은 주요 변수들의 추정에 경영진의 유의적인 판단이 포함되므로,이를 핵심감사사항으로 결정하였습니다.","이연법인세자산의 실현가능성 평가와 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.- 회사가 이연법인세 자산성 평가 시 적용한 손익추정자료가 경영진이 승인한 경영계획에 근거하여 작성되었는지 검토- 과세소득 추정에 사용된 주요 가정이 합리적인지 검토- 차감할 일시적차이의 예상소멸시기, 이월세액공제의 만기일을 고려한 미래의 과세소득 발생가능성에 대한 검토",subhead
00405320,2019,(주)웹젠,게임,20200327001194,연결,1,영업권 손상평가,"우리는 영업권 금액의 규모(2019년 12월 31일 현재 28,310백만원)가 유의적이며, 회사의 현금창출단위의 사용가치 평가에 포함된 미래현금흐름 추정에는 미래 사업에 대한 예상과 할인율에 대한 경영진의 판단이 포함되므로 영업권의 손상검사에 관심을 기울였습니다. 관련 내용은 회사의 연결재무제표 주석 16에 표시되어 있습니다. 특히, 우리는 2019년 12월 31일 현재 장부가액이 28,186백만원으로서 영업권 금액 구성항목 중 가장 유의적인 ㈜웹젠 현금창출단위와 관련된 영업권 손상평가에 집중된 감사절차를 수행하였습니다. 우리는 관련된 영업권 잔액의 규모로 인해 이 영역에 관심을 기울였습니다. 우리는 영업권에 대한 손상을 평가하는 과정이 복잡하고, 매출성장률 및 할인율을 포함한 경영진의 판단 및 추정에 따라 손상평가의 결과가 상이하게 결정될 수 있다는 점을 고려하여, ㈜웹젠 현금창출단위의 영업권 손상평가를 핵심감사사항으로 결정하였습니다.","핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. - 경영진이 사용가치 추정에 사용한 가치평가모델의 적절성을 평가 - 미래 현금흐름 추정이 이사회(경영진)에서 승인한 사업계획과 일치하는지 확인 - 추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제성과와 전기 추정을 비교 - 사용가치 추정에 사용된 주요 가정의 합리성 평가 ㆍ현금창출단위의 매출성장률, 영업이익률 및 투자활동 예측이 과거성과와 비교하여 일관성이 있는지 확인 ㆍ경제 및 산업 예측과 장기성장율을 비교 ㆍ관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교",subhead
00405320,2020,(주)웹젠,게임,20210311000605,연결,1,영업권 손상평가,"우리는 영업권 금액의 규모(2020년 12월 31일 현재 28,186백만원)가 유의적이며, 회사의 현금창출단위의 사용가치 평가에 포함된 미래현금흐름 추정에는 미래 사업에 대한 예상과 할인율에 대한 경영진의 판단이 포함되므로 영업권의 손상검사에 관심을 기울였습니다. 관련 내용은 회사의 연결재무제표 주석 16에 표시되어 있습니다. 우리는 영업권에 대한 손상을 평가하는 과정이 복잡하고, 매출성장률 및 할인율을 포함한 경영진의 판단 및 추정에 따라 손상평가의 결과가 상이하게 결정될 수 있다는 점을 고려하여, 주식회사 웹젠 현금창출단위의 영업권 손상평가를 핵심감사사항으로결정하였습니다.","핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. - 경영진이 사용가치 추정에 사용한 가치평가모델의 적절성을 평가 - 미래 현금흐름 추정이 이사회(경영진)에서 승인한 사업계획과 일치하는지 확인 - 추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제성과와 전기 추정을 비교 - 사용가치 추정에 사용된 주요 가정의 합리성 평가 ㆍ현금창출단위의 매출성장률, 영업이익률 및 투자활동 예측이 과거성과와 비교하여 일관성이 있는지 확인 ㆍ경제 및 산업 예측과 장기성장율을 비교 ㆍ관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교",subhead
00405320,2021,(주)웹젠,게임,20220316000678,연결,1,영업권 손상평가,"우리는 영업권 금액의 규모(2021년 12월 31일 현재 28,186백만원)가 유의적이며, 회사의 현금창출단위의 사용가치 평가에 포함된 미래현금흐름 추정에는 미래 사업에 대한 예상과 할인율에 대한 경영진의 판단이 포함되므로 영업권의 손상검사에 관심을 기울였습니다. 관련 내용은 회사의 연결재무제표 주석 16에 표시되어 있습니다. 우리는 영업권에 대한 손상을 평가하는 과정이 복잡하고, 매출성장률 및 할인율을 포함한 경영진의 판단 및 추정에 따라 손상평가의 결과가 상이하게 결정될 수 있다는 점을 고려하여, 주식회사 웹젠 현금창출단위의 영업권 손상평가를 핵심감사사항으로결정하였습니다.","핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. - 경영진이 사용가치 추정에 사용한 가치평가모델의 적절성을 평가 - 미래 현금흐름 추정이 이사회(경영진)에서 승인한 사업계획과 일치하는지 확인 - 추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제성과와 전기 추정을 비교 - 사용가치 추정에 사용된 주요 가정의 합리성 평가 ㆍ현금창출단위의 매출성장률, 영업이익률 및 투자활동 예측이 과거성과와 비교하여 일관성이 있는지 확인 ㆍ경제 및 산업 예측과 장기성장율을 비교 ㆍ관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교",subhead
00405320,2022,(주)웹젠,게임,20230323000286,연결,1,주식회사 웹젠 현금창출단위의 영업권 손상평가,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 영업권 손상평가핵심감사사항으로 결정된 이유 우리는 영업권 금액의 규모(2022년 12월 31일 현재 28,186백만원)가 유의적이며, 회사의 현금창출단위의 사용가치 평가에 포함된 미래현금흐름 추정에는 미래 사업에 대한 예상과 할인율에 대한 경영진의 판단이 포함되므로 영업권의 손상검사에 관심을 기울였습니다. 관련 내용은 회사의 연결재무제표 주석 16에 표시되어 있습니다.우리는 영업권에 대한 손상을 평가하는 과정이 복잡하고, 매출성장률 및 할인율을 포함한 경영진의 판단 및 추정에 따라 손상평가의 결과가 상이하게 결정될 수 있다는 점을 고려하여, 주식회사 웹젠 현금창출단위의 영업권 손상평가를 핵심감사사항으로결정하였습니다. 핵심감사사항이 감사에서 다루어진 방법 핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. - 경영진이 사용가치 추정에 사용한 가치평가모델의 적절성을 평가 - 미래 현금흐름 추정이 이사회(경영진)에서 승인한 사업계획과 일치하는지 확인 - 추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제성과와 전기 추정을 비교 - 사용가치 추정에 사용된 주요 가정의 합리성 평가ㆍ현금창출단위의 매출성장률, 영업이익률 및 투자활동 예측이 과거성과와 비교하여 일관성이 있는지 확인ㆍ경제 및 산업 예측과 장기성장율을 비교ㆍ관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교",,decl
00405320,2023,(주)웹젠,게임,20240313000247,연결,1,영업권 손상평가,"연결재무제표에 대한 주석 15에서 설명한 바와 같이, 연결회사는 매년 영업권에 대한 손상평가를 수행하기 위하여 영업권이 포함된 현금창출단위의 회수가능액을 사용가치계산을 활용해 평가하고 있습니다. 2023년 12월 31일 현재 연결재무제표에 인식하고 있는 영업권 금액은 28,186백만원으로 규모가 유의적입니다.우리는 영업권에 대한 손상을 평가하는 과정이 복잡하고, 사용가치 추정에 사용한 미래현금흐름의 추정과 매출성장률, 할인율 및 영구성장률 등의 가정에 경영진의 유의적인 판단이 미치는 영향을 고려하여, 영업권의 손상평가를 핵심감사사항으로 결정하였습니다.",우리가 수행한 주요 감사 절차는 다음과 같습니다.- 영업권 손상 회계처리와 관련한 연결회사의 프로세스 이해 및 내부통제의 설계 및 이행효과성 평가 - 연결회사가 활용한 외부전문가의 적격성 및 독립성 평가 - 경영진이 사용가치 추정에 사용한 평가방법론의 적정성 검토- 경영진이 사용가치 추정에 사용한 주요 가정의 합리성 검토- 미래현금흐름 추정이 경영진에 보고된 사업계획에 근거하여 합리적으로 산정되었는지 검토- 손상과 관련된 사항에 대한 공시사항의 완전성과 적정성 여부 검토,subhead
00405320,2024,(주)웹젠,게임,20250320000704,연결,1,영업권 손상평가,"연결재무제표에 대한 주석 16에서 설명한 바와 같이, 연결회사는 매년 영업권에 대한 손상평가를 수행하기 위하여 영업권이 포함된 현금창출단위의 회수가능액을 사용가치계산을 활용해 평가하고 있습니다. 2024년 12월 31일 현재 연결재무제표에 인식하고 있는 영업권 금액은 28,186백만원으로 규모가 유의적입니다.우리는 영업권에 대한 손상을 평가하는 과정이 복잡하고, 사용가치 추정에 사용한 미래현금흐름의 추정과 매출성장률, 할인율 및 영구성장률 등의 가정에 경영진의 유의적인 판단이 미치는 영향을 고려하여, 영업권의 손상평가를 핵심감사사항으로 결정하였습니다.",우리가 수행한 주요 감사 절차는 다음과 같습니다.- 영업권 손상 회계처리와 관련한 연결회사의 프로세스 이해 및 내부통제의 설계 및 이행효과성 평가 - 연결회사가 활용한 외부전문가의 적격성 및 독립성 평가 - 경영진이 사용가치 추정에 사용한 평가방법론의 적정성 검토- 경영진이 사용가치 추정에 사용한 주요 가정의 합리성 검토- 미래현금흐름 추정이 경영진에 보고된 사업계획에 근거하여 합리적으로 산정되었는지 검토- 손상과 관련된 사항에 대한 공시사항의 완전성과 적정성 여부 검토,subhead
00444329,2019,(주)위메이드,게임,20200327001813,연결,1,라이선스 매출의 기간귀속,"연결기업의 당기 라이선스 매출액은 58,396백만원입니다. 재무제표 주석 2에서 언급한 바와 같이, 연결기업은 수취한 계약금은 산정된 진행률에 따라 매 기간에 걸쳐 수익으로 인식하고 있으며, 라이선스를 제공한 게임에 대해서는 고객사로부터 해당 게임에 대한 매출액이 확인되는 시점에 계약 내용에 따른 매출액의 일정 비율에 대하여수익을 인식하고, 확인되지 않은 매출액에 대해서는 거래가격을 산정할 수 없으므로 수익을 인식하지 않고 있습니다. 우리는 라이선스 매출액이 전체 매출의 약 50%로 큰 비중을 차지하고, 고객과의 계약에서 보고기간 종료일에 근접한 시기에 고객사로부터 확인되지 않은 매출액이 인식될 가능성으로 인하여 라이선스 매출의 기간귀속을 핵심감사사항으로 결정하였습니다.",상기의 유의적 위험과 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다. ㆍ주요 라이선스 매출계약 회계정책 및 변경유무에 대한 검토 ㆍ라이선스 매출의 주요 고객 별 계약서 검토 ㆍ라이선스 매출거래에 대해 시사의 방법을 적용하여 관련문서와 대사검증 ㆍ보고기간 종료일 근접하여 발생한 거래에 대한 기간귀속의 적정성 확인,subhead
00444329,2020,(주)위메이드,게임,20210317001252,연결,1,라이선스 매출의 기간귀속,"연결기업의 당기 라이선스 매출액은 55,094백만원이며, 재무제표 주석 2에서 언급한바와 같이, 연결기업은 수취한 계약금을 산정된 진행률에 따라 매 기간에 걸쳐 수익으로 인식하고 있습니다. 고객사로부터 해당 게임에 대한 매출액이 확인되는 시점에 계약 내용에 따른 매출액의 일정 비율에 대하여 수익을 인식하며, 확인되지 않은 매출액에 대해서는 거래가격을 산정할 수 없으므로 수익을 인식하지 않고 있습니다. 우리는 라이선스 매출액이 전체 매출의 약 44%로 큰 비중을 차지하고, 고객과의 계약에서 보고기간 종료일에 근접한 시기에 고객사로부터 확인되지 않은 매출액이 인식될 가능성으로 인하여 라이선스 매출의 기간귀속을 핵심감사사항으로 결정하였습니다.",상기의 유의적 위험과 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다. ㆍ주요 라이선스 매출계약 회계정책의 일관성에 대한 검토 ㆍ라이선스 매출의 주요 고객 별 계약서 검토 ㆍ라이선스 매출거래에 대해 시사의 방법을 적용하여 관련문서와 대사검증 ㆍ보고기간 종료일 근접하여 발생한 거래에 대한 기간귀속의 적정성 확인,subhead
00444329,2021,(주)위메이드,게임,20220330001704,연결,1,상환전환우선주(㈜라이온하트스튜디오) 공정가치 평가,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 상환전환우선주(㈜라이온하트스튜디오) 공정가치 평가 연결재무제표에 대한 주석 39에서 기술하고 있는 바와 같이, 회사는 금융상품 공정가치 측정 시 사용한 투입변수의 관측가능성에 기초하여 공정가치 수준을 분류하고 있으며, 공정가치 측정 시 하나 이상의 중요 요소가 시장에서 관측 불가능한 정보에 해당하는 경우 수준 3으로 분류하고 있습니다. 2021년 12월 31일 현재 수준 3로 분류되는 공정가치로 측정되는 금융 자산 중 상환전환우선주(㈜라이온하트스튜디오)의 공정가치는 204,571백만원으로, 동 장부금액은 경영진이 평가 기법 및 관측가능하지 않은 투입 변수를 어떻게 결정하는지에 따라측정결과가 유의적으로 변동하게 됩니다. 기초자산의 사용가치 추정에 중요한 영향을 미치는 매출성장율, 할인율 및 영구성장율 등 주요 가정의 결정시 경영진의 판단이 개입되며, 경영진의 편향된 추정의 가능성이 존재합니다. 우리는 이러한 회계추정의 불확실성과, 상환전환우선주의 장부금액이 유의적인 수준임을 고려하여 상환전환우선주(㈜라이온하트스튜디오)의 공정가치 평가를 핵심감사사항으로 식별하였습니다. 동 핵심감사사항과 관련하여 ","우리가 수행한 주요 감사절차는 다음과 같습니다. ㆍ연결실체의 경영진의 외부전문가 활용을 포함한 공정가치 측정프로세스와 관련된 내부통제에 대한 이해 및 평가 ㆍ연결실체가 고용한 외부전문가의 적격성, 독립성 검토 ㆍ과거 가치평가 과정에서 사용된 추정 재무정보와 실제치의 비교 ㆍ사용가치 추정에 사용된 주요 가정, 방법 및 데이터의 적정성 평가 ㆍ연결실체가 사용가치 평가에 적용한 할인율, 영구성장률 등의 제반가정의 적정성 을 확인하기 위하여 해당 감사목적에 필요한 적격성, 역량 및 객관성을 갖춘 우리 의 내부가치평가 전문가팀 활용 ㆍ외부평가값과 회계처리 내역 대사확인",lookback
